YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M
2022,5,6,5.04,-999,-999,298.72,-999,-999,28.03,6.28,17.15,29.44,6.65,27.25,0,90.84,2.84,5,0.81,4.19,193.5
2022,5,7,5.8,-999,-999,292.7,-999,-999,28.49,6.35,17.42,29.96,6.65,25.75,0,90.83,3.13,5.31,0.59,4.73,202.19
2022,5,8,5.95,-999,-999,309.27,-999,-999,29.73,7.45,18.59,31.18,7.14,26.31,0,90.66,2.74,4.41,0.64,3.77,165.06
2022,5,9,5.34,-999,-999,309.59,-999,-999,29.31,8.63,18.98,31.18,7.75,28.94,0,90.67,2.99,4.33,0.62,3.7,154.56
2022,5,10,6.63,-999,-999,322.87,-999,-999,29.5,10.83,20.16,31.48,8.97,32.88,0,90.68,3.07,4.86,0.65,4.22,186.81
2022,5,11,6.17,-999,-999,328.63,-999,-999,30.27,12.67,21.48,32.19,10.19,35.19,0.01,90.53,2.82,4.52,0.34,4.19,175.69
2022,5,12,6.52,-999,-999,320.85,-999,-999,31.47,11.13,21.3,32.96,9.28,31,0,90.38,2.91,4.57,1.01,3.56,189.81
2022,5,13,7.49,-999,-999,297.8,-999,-999,31.54,7.49,19.51,32.72,7.26,23.75,0,90.16,4.38,8.2,0.5,7.7,222.38
2022,5,14,7.86,8.21,-999,280.42,-999,-999,32.19,-0.19,16,32.8,4.27,14.38,0,90.16,3.7,6.46,1.2,5.26,208.25
2022,5,15,7.5,-999,-999,288.6,-999,-999,33.62,-1.2,16.21,33.66,3.91,11.62,0,90.31,2.97,5.37,0.72,4.65,170.94
2022,5,16,6.07,-999,-999,322.52,-999,-999,32.87,0.78,16.82,33.9,4.52,13.88,0,90.31,3.19,5.34,0.09,5.26,162.75
2022,5,17,6.82,-999,-999,307.55,-999,-999,30.53,3.75,17.14,31.88,5.55,19.06,0,90.38,2.55,4.14,0.28,3.86,184.62
2022,5,18,5.03,-999,-999,323.3,-999,-999,30.51,7.08,18.8,32.36,7.02,23.94,0,90.55,3.27,5.55,1.69,3.86,192
2022,5,19,7.65,8.14,-999,293.99,-999,-999,31.51,6.06,18.79,33.02,6.53,22.06,0,90.51,3.6,6.6,1.4,5.2,191.5
2022,5,20,6.11,-999,-999,316.54,-999,-999,32.95,4.76,18.86,33.9,5.98,18.12,0,90.23,3.1,4.91,0.12,4.78,162.69
2022,5,21,4.93,-999,-999,321.32,-999,-999,30.94,6.22,18.58,32.29,6.77,23.19,5.78,90.03,4.15,6.65,1.05,5.59,166.44
2022,5,22,4.88,-999,-999,317.14,-999,-999,28.51,9.16,18.83,30.11,8.12,32.06,0,89.94,3.73,5.9,1.22,4.68,144.88
2022,5,23,5.95,-999,-999,320.01,-999,-999,27.19,8.33,17.76,28.69,7.69,32,0.1,90.09,5.53,7.8,3.16,4.64,124.94
2022,5,24,1.49,-999,-999,320.77,-999,-999,24.24,9.7,16.98,25.94,8.36,40.81,2.61,90.64,3.92,7.42,1.04,6.39,124.5
2022,5,25,6.18,8.21,-999,295.2,-999,-999,26.27,8.55,17.4,28.76,7.69,35.06,0,90.74,2.66,4.73,1.45,3.28,177.56
2022,5,26,4.59,-999,-999,340.24,-999,-999,28.01,12.11,20.05,30.41,9.83,38.81,0.42,90.57,2.81,5.12,0.82,4.3,214.69
2022,5,27,5.63,-999,-999,325.84,-999,-999,28.08,15.12,21.6,29.97,11.9,46.56,2.34,90.33,2.65,4.84,0.43,4.41,185.19
2022,5,28,6.16,-999,-999,343.19,-999,-999,30.71,14.19,22.44,33.07,11.23,38.75,0.18,90.19,2.65,4.35,0.76,3.59,169.56
2022,5,29,6.78,-999,-999,323.21,-999,-999,30.98,13.35,22.16,33.83,10.68,35.75,0.24,90.25,2.59,3.55,1.04,2.52,153.56
2022,5,30,5.14,-999,-999,315.61,-999,-999,30.39,10.57,20.48,32.08,8.91,31.19,0.01,90.31,4.08,6.21,1.76,4.45,135.69
2022,5,31,7.19,-999,-999,294.63,-999,-999,30.04,8.58,19.31,32.37,7.81,28.5,0,90.36,3.2,4.57,2.09,2.48,176.12
2022,6,1,7.21,8.23,-999,292.74,-999,-999,31.12,6.03,18.58,33.06,6.59,23.19,0,90.41,3.9,6.7,1.05,5.64,223.38
2022,6,2,7.48,-999,-999,306.06,-999,-999,31.4,1.55,16.48,32.84,4.88,17.75,0,90.38,3.81,6.99,1.72,5.27,230.75
2022,6,3,6.99,-999,-999,297.05,-999,-999,31.73,1.47,16.6,32.8,4.82,16.56,0,90.29,3.77,7.16,1.02,6.14,221.69
2022,6,4,7.36,-999,-999,296.77,-999,-999,32.48,1.39,16.94,33.05,4.76,15.19,0,90.35,3.16,6.04,0.89,5.15,190.94
2022,6,5,6.98,-999,-999,305.95,-999,-999,32.44,1.51,16.98,33.76,4.76,15,0,90.34,3.4,6.28,1.12,5.16,206.06
2022,6,6,7.31,8.14,-999,320.03,-999,-999,33.78,4.91,19.34,35.48,6.04,17.62,0,90.25,3,5.3,0.72,4.58,176.19
2022,6,7,7.49,-999,-999,315.59,-999,-999,33.9,5.52,19.72,35.32,6.29,18,0,90.21,3.53,6.8,0.47,6.33,209.62
2022,6,8,7,8.16,-999,318.86,-999,-999,33.72,6.98,20.35,34.73,6.96,19.94,0,90.18,3.3,7.45,0.07,7.38,221.12
2022,6,9,6.54,-999,-999,320.12,-999,-999,33.86,7.96,20.9,35.01,7.45,21.12,0,90.1,3.45,7.69,0.55,7.13,210.06
2022,6,10,6.49,8.12,-999,324.64,-999,-999,33.35,9.42,21.39,35.35,8.24,23.75,0,90.18,4.05,8.23,1.41,6.82,194.69
2022,6,11,7.42,8.16,-999,321.37,-999,-999,33.57,9.2,21.39,35.52,8.12,23.94,0,90.19,4.09,8.12,0.18,7.94,214.38
2022,6,12,5.9,-999,-999,327.27,-999,-999,32.96,11.7,22.33,34.81,9.58,28.38,0.09,90.35,3.18,6.73,0.66,6.06,185.31
2022,6,13,7.18,8.1,-999,323.13,-999,-999,33.54,10.63,22.08,35.51,8.85,25.94,0.02,90.47,4.25,8.43,0.97,7.46,219.88
2022,6,14,8.11,-999,-999,311.83,-999,-999,33.32,8.84,21.08,35.05,7.93,23.94,0,90.36,3.59,7.21,0.63,6.58,227.06
2022,6,15,5.87,-999,-999,349.25,-999,-999,33.43,13.23,23.33,35.23,10.62,30.19,0.11,90.24,3.38,7.31,0.41,6.91,225.5
2022,6,16,5.23,-999,-999,345.59,-999,-999,32.62,13.38,23,35.46,10.68,32.44,0.16,90.29,2.93,5.7,1,4.7,197.38
2022,6,17,1.52,-999,-999,344.46,-999,-999,30.44,14.19,22.32,33.25,11.23,38,0.28,90.28,2.87,5.52,1.1,4.41,222.75
2022,6,18,1.12,-999,-999,341.25,-999,-999,28.55,15.38,21.97,31.49,12.08,45.81,0.33,90.38,2.32,4.4,0.58,3.82,216.38
2022,6,19,2.81,-999,-999,326.02,-999,-999,29.01,12.44,20.73,32.14,10.07,39.38,0.04,90.32,2.75,5.38,0.64,4.73,199.5
2022,6,20,5.27,-999,-999,316.29,-999,-999,29.23,10.73,19.98,32.02,8.97,33.38,0.1,90.22,2.2,4.41,0.18,4.23,217.62
2022,6,21,2.86,-999,-999,333.21,-999,-999,28.12,13.23,20.67,30.33,10.62,41,0.57,90.14,4.29,6.94,1.38,5.56,142.75
2022,6,22,4.92,-999,-999,323.14,-999,-999,27.73,14.75,21.24,29.95,11.66,47.44,2.13,90.61,3.02,4.52,1.32,3.2,222.94
2022,6,23,7.2,-999,-999,306.66,-999,-999,29.34,13.01,21.18,31.88,10.44,39.81,0.01,90.67,3.38,6.48,0.86,5.62,201.75
2022,6,24,6.76,-999,-999,305.88,-999,-999,30.51,10.31,20.41,32.72,8.73,30.12,0,90.42,2.8,5.25,1.33,3.92,197.75
2022,6,25,7.69,-999,-999,317.55,-999,-999,31.91,11.36,21.63,34.06,9.34,30,0,90.26,2.8,5.09,0.6,4.49,174.94
2022,6,26,6.11,-999,-999,346.92,-999,-999,32.08,13.33,22.71,34.56,10.62,33.25,0,90.39,2.67,3.98,0.8,3.19,183
2022,6,27,6.08,-999,-999,377.82,-999,-999,32.08,15.69,23.88,35.08,12.39,39,0,90.49,2.58,4.31,0.83,3.48,221.25
2022,6,28,6.19,-999,-999,362.72,-999,-999,32.64,17.28,24.96,35.26,13.73,41.25,0.04,90.18,2.59,5.69,0.43,5.26,234.88
2022,6,29,2.33,-999,-999,366.89,-999,-999,32.55,17.23,24.89,35.08,13.73,41.75,0.1,89.94,2.52,4.95,0.5,4.45,198.94
2022,6,30,1.72,-999,-999,381.06,-999,-999,28.73,21.36,25.05,30.98,17.7,66,37.47,90.06,3.12,4.91,0.5,4.41,177.44
2022,7,1,4.72,-999,-999,376.08,-999,-999,25.97,20.71,23.33,26.98,16.97,73.5,32.52,90.25,1.12,2.72,0.37,2.35,137.81
2022,7,2,5.78,-999,-999,378.28,-999,-999,28.94,20.33,24.63,31.11,16.6,61.56,6.8,90.09,1.82,3.01,0.64,2.38,155.5
2022,7,3,5.61,-999,-999,378.1,-999,-999,27.83,21.9,24.86,29.04,18.25,71.75,26.94,90.23,2.62,4.57,1.25,3.32,151.62
2022,7,4,6.46,-999,-999,369.9,-999,-999,29.45,21.46,25.45,31.38,17.76,63.25,1.62,90.21,1.87,2.66,1.13,1.53,188.25
2022,7,5,6.81,-999,-999,368.92,-999,-999,30.1,22.2,26.15,31.99,18.55,64.19,3.09,90.21,1.9,3.34,0.73,2.62,199.69
2022,7,6,4.08,-999,-999,370.5,-999,-999,29.32,21.64,25.48,30.54,17.88,64,4.56,90.54,1.77,3.09,0.14,2.95,134.31
2022,7,7,6.14,-999,-999,374.3,-999,-999,29.73,21.53,25.63,31.43,17.7,62.19,12.98,90.64,2.48,4.1,1.22,2.88,192.5
2022,7,8,7.04,-999,-999,370.54,-999,-999,30.58,21.19,25.89,32.18,17.46,58.88,3.93,90.37,1.79,3.8,0.2,3.59,207.62
2022,7,9,2.93,-999,-999,372.76,-999,-999,27.85,22.12,24.98,28.76,18.49,71.69,11.89,90.2,2.59,4.85,0.36,4.49,161.44
2022,7,10,2.76,-999,-999,380.54,-999,-999,25.46,22.03,23.74,26.03,18.43,81.62,28.09,90.3,2.92,5.48,1.08,4.41,144
2022,7,11,5.64,-999,-999,371.45,-999,-999,28.44,20.4,24.42,29.51,16.66,64.62,1.11,90.41,2.2,3.3,0.66,2.63,170.81
2022,7,12,4.86,-999,-999,369.65,-999,-999,28.01,21.08,24.55,29.22,17.27,66.31,5.18,90.34,1.67,3.14,0.72,2.41,192.25
2022,7,13,3.53,-999,-999,378.59,-999,-999,28.77,21.2,24.98,30.32,17.46,64.88,4.92,90.18,1.75,2.78,1.15,1.64,175.38
2022,7,14,4.24,-999,-999,374.6,-999,-999,28.72,21.26,24.99,29.8,17.58,65.75,9.89,90.24,2.59,4.34,1.2,3.15,145.06
2022,7,15,4.13,-999,-999,363.94,-999,-999,29.26,20.01,24.63,30.54,16.17,58.62,1.27,90.44,1.8,2.95,0.66,2.28,160.5
2022,7,16,7.21,-999,-999,355.09,-999,-999,29.13,19.71,24.42,30.19,15.87,58.25,0.6,90.49,1.66,2.17,1.15,1.02,162.31
2022,7,17,4.97,-999,-999,367.59,-999,-999,28.4,19.99,24.19,29.91,16.11,61.06,1.02,90.67,1.77,2.68,0.45,2.23,156.06
2022,7,18,6.69,-999,-999,356.78,-999,-999,29.65,20.58,25.12,31.21,16.72,59.38,0.39,90.47,1.95,2.86,0.51,2.35,195.69
2022,7,19,3.62,-999,-999,375.13,-999,-999,28.94,21.47,25.21,30.3,17.7,64.81,2.37,90.28,2.34,4.51,0.14,4.37,195.81
2022,7,20,1.91,-999,-999,378.01,-999,-999,28.18,22.05,25.12,29.24,18.37,70.19,18.81,90.17,3.19,5.62,0.34,5.27,277.69
2022,7,21,2.32,-999,-999,370.41,-999,-999,25.17,22.28,23.73,25.76,18.68,84.5,85.5,90.42,2.11,2.94,1.43,1.51,183.5
2022,7,22,3.46,-999,-999,369.5,-999,-999,26.92,21.83,24.37,27.96,18.07,74.5,0.91,90.56,1.93,3.29,0.85,2.44,178.12
2022,7,23,4.3,-999,-999,379.24,-999,-999,26.94,21.47,24.21,27.54,17.7,73.31,2.18,90.54,2.5,4.38,1.27,3.1,142.69
2022,7,24,5.01,-999,-999,371.08,-999,-999,27.07,21.18,24.12,27.49,17.4,71,1.4,90.54,2.11,3.09,1.32,1.77,138.94
2022,7,25,4.11,-999,-999,382.91,-999,-999,27.05,21.01,24.04,27.93,17.15,70.5,1.37,90.72,2.7,4.38,1.12,3.27,150.25
2022,7,26,2.86,-999,-999,378.55,-999,-999,26.66,21.25,23.96,27.52,17.4,72.81,3.98,90.78,1.71,3.18,0.49,2.69,151.38
2022,7,27,3.35,-999,-999,372.74,-999,-999,26.54,21.42,23.98,27.52,17.64,74.56,1.68,90.73,2.52,4.21,1.19,3.02,150.75
2022,7,28,2.2,-999,-999,378.47,-999,-999,27.12,21,24.06,28.4,17.15,70.81,2.27,90.72,2.17,3.36,0.84,2.52,177.5
2022,7,29,3.6,-999,-999,379.12,-999,-999,26.12,22.21,24.17,27.44,18.55,80.25,14.93,90.64,2.16,3.25,1.18,2.07,211.12
2022,7,30,3.07,-999,-999,372.96,-999,-999,24.5,22.76,23.63,24.55,19.29,90.38,128.9,90.47,1.99,3.78,0.95,2.84,188.69
2022,7,31,0.94,-999,-999,367.49,-999,-999,25.05,22.63,23.83,25.63,19.1,87.12,10.88,90.29,2.15,3.88,0.95,2.94,205.75
2022,8,1,2.94,-999,-999,358.99,-999,-999,25.12,22.5,23.81,25.62,18.98,85.88,4.73,90.31,1.77,3.34,0.59,2.75,269.31
2022,8,2,6.43,-999,-999,332.31,-999,-999,26.17,22.65,24.41,26.46,19.17,81.44,1.82,90.29,2.23,3.89,0.84,3.06,312.88
2022,8,3,5.91,-999,-999,357.12,-999,-999,27.05,22.65,24.84,27.37,19.04,77.56,0.48,90.43,2.16,3.53,1.33,2.2,257.81
2022,8,4,3.91,-999,-999,371.53,-999,-999,25.11,22.43,23.76,25.17,18.86,85.38,6.76,90.52,1.46,3.2,0.59,2.6,173.38
2022,8,5,3.61,-999,-999,370.11,-999,-999,25.51,22.16,23.83,25.96,18.55,82.75,7.1,90.45,2.4,4.02,1.19,2.83,162.19
2022,8,6,5.4,-999,-999,366.66,-999,-999,26.26,21.88,24.07,26.75,18.25,78.25,1.69,90.26,1.84,3.25,0.66,2.59,178.69
2022,8,7,3.55,-999,-999,366.09,-999,-999,25.6,22.71,24.15,26.32,19.23,84.75,8.18,90.22,2.12,4.16,0.98,3.18,171.06
2022,8,8,5.08,-999,-999,369.52,-999,-999,26.44,21.68,24.06,26.4,18.01,76.31,4.9,90.27,1.52,1.97,0.3,1.68,164.25
2022,8,9,4.75,-999,-999,362.61,-999,-999,27.23,22.54,24.88,27.31,18.98,76,2.4,90.31,1.98,2.47,1.57,0.9,182
2022,8,10,6.36,-999,-999,355.64,-999,-999,27.32,22.79,25.05,27.6,19.29,76.69,2.73,90.16,2.35,4.2,1.02,3.18,206.69
2022,8,11,2.42,-999,-999,370.79,-999,-999,24.83,21.51,23.16,24.49,17.82,82.31,52.72,90.4,2.67,4.22,1.02,3.2,116.06
2022,8,12,7.32,7.58,-999,326.61,-999,-999,26.33,20.11,23.23,26.02,16.36,69.06,0,90.39,2.17,3.95,0.24,3.7,204.69
2022,8,13,-999,-999,-999,-999,-999,-999,27.23,22.05,24.64,27.48,18.43,73.81,0.43,90.31,1.45,2.48,0.19,2.29,185.19
2022,8,14,-999,-999,-999,-999,-999,-999,26.81,21.9,24.35,27.04,18.19,75.25,1.58,90.48,2.14,3.99,0.54,3.45,156.56
2022,8,15,-999,-999,-999,-999,-999,-999,25.25,20.48,22.87,25.37,16.6,75.5,7.6,90.7,2.42,4.52,0.44,4.08,147.25
2022,8,16,-999,-999,-999,-999,-999,-999,26.34,20.08,23.21,26.19,16.24,69.5,0.14,90.57,1.73,2.54,0.45,2.1,157.56
2022,8,17,-999,-999,-999,-999,-999,-999,26.37,21.48,23.92,26.74,17.7,75.81,1.41,90.57,2.8,4.95,1.3,3.64,152.81
2022,8,18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2022,8,19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2022,8,20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
